"Normal37, 189th Right d2.npy",27,150,254,295,387,519,1005,1127,1232,1282,1373,1506
"Normal37, 197th Right d2.npy",24,138,242,289,377,497,1042,1156,1257,1304,1386,1525
"Normal37, 199th Right d2.npy",34,153,251,289,383,516,1008,1121,1225,1276,1370,1503
"Normal37, 1th Left d2.npy"
"Normal37, 1th Right d2.npy",21,153,245,286,390,547,960,1105,1200,1257,1367,1509
"Normal37, 203th Right d2.npy",27,141,242,283,368,503,979,1090,1194,1235,1326,1449
"Normal37, 209th Right d2.npy",24,150,248,292,380,506,1005,1121,1225,1269,1361,1493
"Normal37, 213th Right d2.npy",27,144,251,292,390,503,1014,1137,1235,1272,1380,1496
"Normal37, 215th Right d2.npy",27,131,229,273,352,472,1008,1109,1206,1247,1345,1462
"Normal37, 219th Right d2.npy",30,134,245,279,361,503,1017,1131,1238,1276,1370,1493
"Normal37, 229th Right d2.npy",30,147,251,289,374,500,1020,1131,1244,1295,1389,1503
"Normal37, 231th Right d2.npy",27,134,245,279,380,500,1027,1146,1241,1291,1399,1509
"Normal37, 233th Left d2.npy",27,144,245,279,383,519,1001,1118,1219,1257,1351,1487
"Normal37, 233th Right d2.npy",27,144,242,273,383,500,992,1109,1203,1260,1339,1477
"Normal37, 237th Right d2.npy",21,144,242,283,374,491,1005,1124,1216,1263,1351,1471
"Normal37, 241th Right d2.npy",34,153,257,301,399,525,1052,1172,1263,1313,1408,1540
"Normal37, 243th Right d2.npy",30,147,248,301,387,513,1008,1127,1235,1272,1370,1493
"Normal37, 245th Right d2.npy",30,153,267,317,390,528,1042,1162,1266,1304,1399,1525
"Normal37, 247th Right d2.npy",34,138,242,289,380,506,1014,1127,1225,1272,1367,1484
"Normal37, 251th Left d2.npy",40,150,254,301,399,516,1011,1134,1235,1272,1383,1512
"Normal37, 251th Right d2.npy",27,150,248,301,387,519,1014,1131,1250,1279,1377,1506
"Normal37, 253th Right d2.npy",27,141,245,286,377,497,1023,1143,1238,1279,1380,1506
"Normal37, 255th Right d2.npy",27,150,273,317,406,551,1036,1165,1279,1313,1414,1556
"Normal37, 257th Right d2.npy",30,147,261,301,393,519,1011,1118,1235,1279,1386,1499
"Normal37, 261th Left d2.npy",27,141,245,298,396,528,1020,1140,1241,1301,1408,1534
"Normal37, 261th Right d2.npy",30,150,248,298,383,528,1017,1140,1250,1298,1392,1518
"Normal37, 265th Left d2.npy",34,156,267,317,415,541,1011,1131,1244,1291,1395,1531
"Normal37, 265th Right d2.npy",30,156,257,301,399,532,1001,1134,1241,1282,1395,1512
"Normal37, 267th Right d2.npy",24,141,245,292,396,525,1036,1159,1260,1310,1405,1525
"Normal37, 269th Right d2.npy",24,153,248,308,402,547,995,1127,1235,1279,1370,1509
"Normal37, 271th Right d2.npy",18,138,235,283,380,497,1001,1118,1219,1269,1367,1484
"Normal37, 273th Left d2.npy",30,153,257,301,402,535,1042,1162,1263,1301,1411,1559
"Normal37, 273th Right d2.npy",21,153,251,301,406,538,1033,1159,1263,1304,1395,1547
"Normal37, 275th Right d2.npy",30,153,245,286,390,513,1020,1137,1235,1279,1370,1503
"Normal37, 277th Left d2.npy",30,160,283,327,406,582,1074,1200,1298,1339,1436,1591
"Normal37, 277th Right d2.npy",30,163,276,324,415,563,1071,1203,1310,1348,1427,1575
"Normal37, 279th Left d2.npy",34,150,267,320,418,547,1036,1159,1263,1310,1421,1563
"Normal37, 279th Right d2.npy"
"Normal37, 27th Right d2.npy",21,138,248,289,383,532,1011,1137,1232,1276,1373,1503
"Normal37, 281th Right d2.npy",30,153,267,314,409,547,1042,1168,1272,1317,1414,1547
"Normal37, 283th Right d2.npy",27,150,248,289,396,519,979,1109,1209,1257,1367,1477
"Normal37, 285th Right d2.npy",27,128,229,273,358,475,995,1112,1200,1254,1345,1449
"Normal37, 287th Right d2.npy",24,147,248,292,383,506,1023,1156,1241,1285,1386,1499
"Normal37, 289th Right d2.npy",27,153,248,286,393,525,1049,1159,1266,1317,1414,1550
"Normal37, 291th Right d2.npy"
"Normal37, 293th Left d2.npy",30,156,257,305,402,557,1020,1150,1250,1295,1402,1544
"Normal37, 293th Right d2.npy"
"Normal37, 295th Left d2.npy",37,150,264,314,421,551,1030,1143,1254,1304,1411,1547
"Normal37, 295th Right d2.npy",24,163,264,308,412,560,1027,1143,1254,1310,1405,1550
"Normal37, 297th Right d2.npy",27,160,267,317,418,569,1023,1156,1263,1304,1408,1550
"Normal37, 299th Right d2.npy",24,147,248,289,402,513,1005,1118,1222,1279,1377,1509
"Normal37, 29th Right d2.npy",24,144,248,301,402,525,1039,1156,1257,1298,1411,1537
"Normal37, 303th Right d2.npy",24,144,245,279,380,497,1008,1131,1235,1279,1373,1506
"Normal37, 305th Right d2.npy",34,144,248,289,396,513,1055,1184,1282,1320,1424,1556
"Normal37, 307th Right d2.npy",30,147,248,298,387,516,1017,1127,1241,1285,1380,1503
"Normal37, 309th Right d2.npy",27,150,257,311,393,535,1080,1197,1307,1345,1440,1569
"Normal37, 311th Right d2.npy",27,150,251,295,377,513,1001,1127,1235,1291,1386,1509
"Normal37, 315th Left d2.npy",30,147,238,283,365,519,1001,1134,1228,1269,1380,1474
"Normal37, 315th Right d2.npy",27,138,229,267,365,494,1005,1121,1225,1269,1358,1481
"Normal37, 317th Right d2.npy",21,141,245,286,380,506,1036,1159,1250,1298,1386,1515
"Normal37, 319th Left d2.npy",30,141,238,279,365,487,1017,1121,1228,1263,1358,1474
"Normal37, 319th Right d2.npy"
"Normal37, 31th Right d2.npy",24,153,257,301,406,532,1008,1131,1238,1279,1389,1518
"Normal37, 321th Right d2.npy",30,141,238,292,390,528,1049,1172,1269,1323,1414,1534
"Normal37, 323th Right d2.npy",18,138,226,279,368,519,989,1112,1203,1250,1351,1471
"Normal37, 327th Right d2.npy"
"Normal37, 329th Right d2.npy",34,144,245,295,380,497,1064,1181,1276,1329,1411,1531
"Normal37, 331th Left d2.npy",27,141,235,279,371,513,1008,1121,1225,1269,1361,1484
"Normal37, 331th Right d2.npy"
"Normal37, 333th Right d2.npy",30,147,242,286,377,522,1074,1191,1288,1339,1414,1550
"Normal37, 335th Left d2.npy",27,131,235,289,374,519,1008,1127,1225,1279,1370,1484
"Normal37, 335th Right d2.npy",34,144,226,276,371,503,1005,1134,1225,1257,1361,1490
"Normal37, 337th Right d2.npy",24,147,245,295,390,503,1071,1197,1288,1329,1418,1556
"Normal37, 339th Left d2.npy",34,144,251,295,377,510,1030,1143,1244,1288,1386,1525
"Normal37, 339th Right d2.npy"
"Normal37, 341th Left d2.npy",40,156,270,308,409,535,1023,1134,1238,1288,1392,1528
"Normal37, 341th Right d2.npy"
"Normal37, 37th Right d2.npy",34,144,251,311,406,547,1023,1159,1260,1310,1405,1544
"Normal37, 43th Right d2.npy",27,131,223,270,358,484,998,1118,1209,1272,1354,1484
"Normal37, 45th Right d2.npy",24,144,248,295,390,506,1064,1181,1269,1326,1408,1544
"Normal37, 47th Right d2.npy",24,144,245,289,380,522,1011,1121,1219,1269,1364,1525
"Normal37, 53th Right d2.npy",21,141,229,267,374,500,1011,1124,1219,1266,1358,1471
"Normal37, 55th Right d2.npy",24,134,235,279,374,484,1033,1137,1235,1276,1373,1493
"Normal37, 57th Right d2.npy",30,147,245,289,383,506,1001,1124,1219,1266,1361,1499
"Normal37, 61th Right d2.npy",34,128,226,292,380,510,1001,1115,1213,1254,1354,1474
"Normal37, 65th Right d2.npy",27,144,232,273,365,478,1014,1127,1222,1260,1358,1481
"Normal37, 67th Right d2.npy",24,150,248,295,393,494,1023,1137,1235,1279,1373,1503
"Normal37, 71th Right d2.npy",27,150,257,308,399,538,1027,1150,1250,1301,1392,1528
"Normal37, 73th Right d2.npy",34,138,248,289,396,510,1027,1143,1241,1279,1392,1522
"Normal37, 75th Right d2.npy",24,150,254,298,409,541,1005,1127,1241,1282,1383,1518
"Normal37, 87th Right d2.npy",27,144,245,298,390,528,1036,1156,1247,1291,1395,1537
"Normal37, 89th Right d2.npy",30,144,245,292,383,510,1014,1127,1232,1295,1380,1503
"Normal37, 91th Right d2.npy",24,150,257,298,402,541,1074,1194,1295,1342,1433,1572
"Normal37, 93th Right d2.npy",30,147,257,314,387,535,1017,1127,1232,1282,1395,1534
"Normal37, 97th Right d2.npy",27,131,242,276,371,497,1001,1109,1216,1266,1358,1481
"Normal38, 475th Left d2.npy",34,175,308,365,469,604,1036,1181,1301,1361,1477,1607
"Normal38, 475th Right d2.npy",37,185,311,365,462,604,1039,1178,1310,1377,1477,1622
"Normal39, 157th Right d2.npy",46,163,283,424,557,714,1030,1150,1266,1399,1506,1635
"Normal39, 171th Right d2.npy",40,175,298,418,532,733,1042,1165,1288,1392,1585,1685
"Normal39, 203th Right d2.npy",46,166,279,396,541,746,1017,1153,1257,1367,1525,1660
"Normal39, 217th Left d2.npy"
"Normal39, 23th Left d2.npy",21,97,179,286,371,434,894,976,1052,1159,1244,1301
"Normal39, 23th Right d2.npy",34,106,188,283,390,579,907,986,1074,1165,1254,1345
"Normal39, 315th Right d2.npy",43,144,235,342,447,551,926,1023,1124,1235,1339,1465
"Normal39, 347th Right d2.npy",34,131,226,333,428,547,919,1027,1118,1216,1313,1414
"Normal39, 35th Left d2.npy",15,115,194,289,402,475,897,986,1086,1213,1298,1383
"Normal39, 35th Right d2.npy",27,125,223,308,431,544,916,1011,1093,1222,1317,1395
"Normal39, 45th Left d2.npy",15,97,191,301,387,462,815,900,976,1083,1200,1276
"Normal39, 45th Right d2.npy",30,115,204,298,396,544,837,913,1005,1093,1203,1342
"Normal39, 69th Right d2.npy",34,169,286,415,538,708,1014,1131,1250,1383,1540,1657
"Normal39, 99th Right d2.npy",40,166,283,437,566,768,1039,1162,1276,1405,1547,1704
"Normal41, 133th Right d2.npy",21,138,220,267,349,456,998,1115,1209,1269,1358,1471
"Normal41, 299th Right d2.npy",21,153,261,305,402,525,1014,1134,1247,1298,1399,1515
"Normal41, 305th Right d2.npy",18,150,254,305,393,528,1017,1143,1244,1298,1402,1534
"Normal41, 313th Right d2.npy",30,153,257,311,399,532,1014,1137,1257,1313,1399,1537
"Normal41, 323th Right d2.npy",21,141,245,283,380,491,1042,1178,1266,1307,1408,1540
"Normal41, 329th Right d2.npy",24,144,248,311,380,513,1011,1137,1257,1304,1402,1522
"Normal41, 333th Right d2.npy",30,134,238,279,365,491,1055,1178,1260,1298,1380,1518
"Normal42, 57th Left d2.npy",15,75,147,213,289,352,916,979,1049,1124,1191,1254
"Normal42, 57th Right d2.npy",15,75,147,216,283,355,913,979,1052,1118,1187,1266
"Normal45, 107th Left d2.npy",40,172,292,358,434,566,1027,1162,1288,1342,1440,1585
"Normal45, 107th Right d2.npy"
"Normal45, 109th Left d2.npy",37,169,308,365,434,557,1042,1178,1298,1345,1433,1581
"Normal45, 109th Right d2.npy"
"Normal45, 111th Left d2.npy",34,156,298,342,409,554,1036,1162,1282,1329,1418,1559
"Normal45, 111th Right d2.npy"
"Normal45, 113th Right d2.npy",34,169,289,336,428,557,1020,1153,1272,1326,1421,1550
"Normal45, 117th Right d2.npy",34,156,279,333,402,535,1039,1153,1288,1326,1411,1550
"Normal45, 11th Right d2.npy",46,185,298,352,437,569,1036,1178,1288,1342,1436,1572
"Normal45, 123th Right d2.npy",43,166,295,361,447,573,1027,1159,1298,1351,1443,1569
"Normal45, 127th Right d2.npy",30,156,283,352,437,566,1036,1168,1282,1320,1436,1581
"Normal45, 129th Right d2.npy",34,166,279,339,428,569,1036,1162,1276,1329,1427,1556
"Normal45, 133th Right d2.npy",37,163,286,336,437,576,1049,1187,1298,1351,1458,1581
"Normal45, 135th Right d2.npy",34,175,295,358,459,607,1036,1178,1307,1377,1468,1616
"Normal45, 13th Right d2.npy",49,175,298,352,453,588,1046,1172,1291,1339,1433,1569
"Normal45, 141th Left d2.npy",37,182,311,371,469,629,1020,1162,1301,1370,1487,1629
"Normal45, 141th Right d2.npy",34,179,308,387,481,639,1036,1178,1317,1380,1487,1682
"Normal45, 145th Right d2.npy",43,169,305,361,450,592,1046,1165,1288,1351,1433,1566
"Normal45, 147th Left d2.npy",34,169,283,342,421,579,1036,1172,1295,1339,1427,1600
"Normal45, 147th Right d2.npy"
"Normal45, 149th Left d2.npy",37,160,298,342,443,569,1036,1175,1291,1345,1455,1591
"Normal45, 149th Right d2.npy",37,175,301,368,453,607,1042,1184,1320,1380,1455,1591
"Normal45, 151th Right d2.npy",49,188,317,377,472,626,1030,1184,1326,1395,1455,1607
"Normal45, 157th Left d2.npy",27,160,283,333,428,563,1023,1156,1269,1320,1424,1556
"Normal45, 157th Right d2.npy",37,169,286,336,434,579,1030,1156,1276,1348,1436,1572
"Normal45, 159th Right d2.npy",37,182,292,355,447,588,1042,1172,1291,1342,1455,1585
"Normal45, 15th Right d2.npy",43,172,292,349,447,579,1061,1178,1298,1348,1452,1585
"Normal45, 161th Left d2.npy",34,160,289,342,424,566,1027,1159,1272,1326,1418,1559
"Normal45, 161th Right d2.npy",40,175,286,352,434,585,1039,1175,1269,1336,1421,1588
"Normal45, 163th Left d2.npy",37,153,279,327,431,563,1033,1162,1288,1336,1433,1559
"Normal45, 163th Right d2.npy",40,166,295,346,431,573,1039,1159,1282,1345,1436,1578
"Normal45, 165th Right d2.npy",43,169,286,342,431,560,1046,1175,1288,1332,1430,1569
"Normal45, 167th Left d2.npy",30,163,292,339,424,560,1033,1156,1269,1326,1418,1575
"Normal45, 167th Right d2.npy",43,172,276,320,424,560,1033,1162,1269,1326,1430,1581
"Normal45, 171th Right d2.npy",37,163,270,324,415,554,1058,1175,1285,1336,1424,1581
"Normal45, 173th Left d2.npy",34,169,286,339,453,595,1046,1168,1295,1370,1465,1613
"Normal45, 173th Right d2.npy"
"Normal45, 17th Left d2.npy",37,160,286,346,418,547,1023,1146,1269,1329,1436,1563
"Normal45, 17th Right d2.npy",43,172,292,349,431,566,1039,1162,1285,1336,1452,1575
"Normal45, 187th Left d2.npy",30,156,270,324,421,566,1042,1162,1288,1332,1446,1588
"Normal45, 187th Right d2.npy",34,163,279,333,434,563,1039,1165,1282,1348,1436,1591
"Normal45, 1th Right d2.npy",46,163,279,330,424,547,1052,1172,1272,1332,1411,1556
"Normal45, 201th Right d2.npy",46,160,283,333,421,569,1058,1168,1291,1342,1443,1566
"Normal45, 203th Right d2.npy",46,166,295,346,437,592,1068,1194,1307,1367,1458,1600
"Normal45, 205th Left d2.npy",30,172,301,365,462,614,1027,1168,1285,1358,1458,1591
"Normal45, 205th Right d2.npy",34,163,286,361,462,598,1033,1172,1285,1345,1468,1600
"Normal45, 221th Right d2.npy",34,160,311,358,431,573,1064,1181,1323,1377,1462,1597
"Normal45, 223th Left d2.npy",40,166,298,349,447,588,1020,1153,1276,1342,1446,1591
"Normal45, 223th Right d2.npy",49,185,308,368,462,617,1039,1178,1304,1367,1455,1600
"Normal45, 225th Right d2.npy",43,182,305,380,456,610,1052,1187,1317,1370,1455,1604
"Normal45, 227th Left d2.npy",40,156,289,352,450,601,1030,1172,1279,1329,1430,1569
"Normal45, 227th Right d2.npy"
"Normal45, 229th Left d2.npy",27,160,279,346,437,576,1039,1162,1288,1351,1465,1588
"Normal45, 229th Right d2.npy"
"Normal45, 233th Right d2.npy",34,182,292,371,472,658,1027,1165,1298,1361,1471,1607
"Normal45, 247th Right d2.npy",43,169,308,352,437,563,1046,1168,1295,1348,1433,1575
"Normal45, 25th Right d2.npy",43,175,289,339,440,576,1039,1162,1295,1345,1440,1585
"Normal45, 273th Right d2.npy",40,169,289,349,443,592,1033,1172,1276,1339,1446,1597
"Normal45, 277th Left d2.npy",34,163,276,339,424,560,1039,1162,1279,1345,1436,1563
"Normal45, 277th Right d2.npy",37,166,292,342,437,576,1033,1165,1282,1336,1449,1578
"Normal45, 27th Right d2.npy",46,169,289,352,437,582,1039,1172,1276,1339,1436,1544
"Normal45, 281th Right d2.npy",40,169,295,352,450,680,1055,1194,1304,1377,1468,1622
"Normal45, 29th Right d2.npy",43,182,298,352,459,560,1055,1191,1326,1402,1496,1695
"Normal45, 303th Right d2.npy"
"Normal45, 307th Left d2.npy",40,179,314,383,472,639,1039,1168,1304,1364,1496,1644
"Normal45, 307th Right d2.npy",43,185,311,380,462,617,1052,1191,1320,1383,1503,1648
"Normal45, 309th Right d2.npy",43,185,320,383,491,648,1036,1175,1301,1383,1490,1607
"Normal45, 315th Right d2.npy",43,182,301,358,443,592,1036,1172,1291,1348,1452,1591
"Normal45, 317th Right d2.npy",46,172,295,352,453,579,1036,1178,1298,1354,1443,1578
"Normal45, 319th Right d2.npy",40,172,301,361,447,579,1036,1181,1307,1367,1452,1581
"Normal45, 323th Left d2.npy",30,169,283,346,450,595,1049,1172,1298,1367,1465,1591
"Normal45, 323th Right d2.npy",34,188,314,374,450,585,1049,1191,1310,1373,1462,1654
"Normal45, 339th Right d2.npy",37,175,308,368,475,636,1027,1187,1310,1377,1468,1651
"Normal45, 341th Right d2.npy",37,175,314,380,472,620,1036,1184,1313,1377,1474,1616
"Normal45, 343th Right d2.npy",43,182,301,383,472,623,1033,1178,1310,1367,1471,1619
"Normal45, 345th Right d2.npy",34,175,317,380,469,620,1023,1168,1304,1370,1484,1632
"Normal45, 359th Right d2.npy",37,160,292,358,459,607,1033,1156,1285,1358,1455,1588
"Normal45, 363th Right d2.npy",37,175,292,361,469,598,1036,1168,1295,1367,1471,1613
"Normal45, 369th Right d2.npy",37,169,305,371,475,607,1046,1194,1323,1377,1493,1632
"Normal45, 377th Right d2.npy",27,172,295,358,443,610,1036,1178,1298,1358,1462,1613
"Normal45, 37th Right d2.npy",59,188,298,368,453,592,1023,1156,1269,1326,1414,1534
"Normal45, 387th Right d2.npy",34,163,289,339,447,582,1036,1165,1285,1339,1446,1578
"Normal45, 391th Right d2.npy",37,169,286,339,453,604,1049,1178,1295,1348,1446,1597
"Normal45, 393th Right d2.npy",34,163,292,358,450,601,1033,1159,1291,1364,1452,1600
"Normal45, 397th Right d2.npy",37,160,292,349,450,610,1042,1175,1291,1367,1462,1604
"Normal45, 3th Right d2.npy",49,166,257,324,424,538,1042,1162,1263,1326,1411,1534
"Normal45, 401th Right d2.npy",37,166,298,383,469,623,1042,1187,1301,1364,1474,1629
"Normal45, 403th Right d2.npy",37,160,283,358,459,604,1023,1162,1301,1370,1468,1604
"Normal45, 407th Right d2.npy",37,166,286,352,450,585,1036,1172,1282,1348,1446,1594
"Normal45, 413th Right d2.npy",37,179,305,368,456,601,1039,1187,1320,1392,1496,1613
"Normal45, 433th Right d2.npy",40,172,305,355,450,598,1030,1172,1285,1342,1433,1585
"Normal45, 43th Left d2.npy",34,166,292,358,440,585,1033,1172,1282,1339,1440,1569
"Normal45, 43th Right d2.npy"
"Normal45, 45th Right d2.npy",43,172,289,339,437,579,1027,1162,1260,1323,1418,1563
"Normal45, 47th Right d2.npy",46,166,295,349,447,592,1039,1181,1298,1342,1449,1566
"Normal45, 49th Right d2.npy"
"Normal45, 51th Right d2.npy",49,156,279,327,418,547,1042,1162,1285,1336,1424,1540
"Normal45, 53th Right d2.npy"
"Normal45, 55th Right d2.npy",43,185,311,361,456,582,1049,1178,1313,1364,1443,1581
"Normal45, 57th Right d2.npy"
"Normal45, 59th Right d2.npy",43,175,301,358,447,588,1033,1162,1298,1348,1458,1575
"Normal45, 5th Right d2.npy",43,169,283,330,396,538,1071,1194,1295,1348,1433,1578
"Normal45, 77th Right d2.npy",40,163,298,368,465,626,1042,1187,1313,1386,1458,1613
"Normal45, 79th Left d2.npy",34,175,305,368,453,595,1036,1175,1285,1358,1449,1591
"Normal45, 79th Right d2.npy",40,179,311,349,462,642,1036,1168,1301,1364,1493,1619
"Normal45, 7th Right d2.npy",40,163,273,324,412,541,1036,1159,1269,1329,1424,1559
"Normal45, 81th Right d2.npy",34,175,292,361,453,620,1027,1156,1285,1351,1449,1600
"Normal45, 85th Right d2.npy",27,172,292,365,465,604,1036,1168,1298,1361,1465,1578
"Normal45, 87th Right d2.npy",34,175,314,377,462,604,1017,1162,1291,1345,1446,1581
"Normal45, 89th Right d2.npy",37,172,295,346,443,604,1042,1187,1307,1354,1462,1597
"Normal45, 91th Left d2.npy",27,160,289,352,437,639,1023,1156,1269,1332,1449,1594
"Normal45, 91th Right d2.npy",40,172,292,355,443,595,1036,1159,1288,1367,1458,1585
"Normal45, 97th Right d2.npy"
"Normal45, 9th Right d2.npy",43,172,283,342,424,585,1064,1194,1301,1348,1440,1569
"Normal46, 341th Right d2.npy",49,188,283,346,440,592,1042,1178,1285,1348,1440,1588
"Normal46, 347th Right d2.npy"
"Normal46, 349th Right d2.npy",59,197,305,371,456,592,1042,1181,1298,1351,1458,1591
"Normal46, 353th Right d2.npy",56,175,301,349,431,569,1036,1175,1276,1320,1427,1553
"Normal46, 359th Right d2.npy",56,179,292,349,443,554,1039,1165,1285,1336,1449,1569
"Normal48, 101th Left d2.npy",30,134,245,292,365,487,1049,1146,1257,1307,1377,1493
"Normal48, 105th Left d2.npy",30,134,242,305,377,497,1039,1143,1244,1291,1377,1503
"Normal48, 107th Left d2.npy",34,150,264,327,418,541,1052,1172,1288,1339,1433,1569
"Normal48, 109th Left d2.npy",37,156,267,336,431,560,1039,1150,1269,1336,1424,1566
"Normal48, 111th Left d2.npy",24,144,264,314,406,551,1023,1150,1254,1295,1392,1537
"Normal48, 113th Left d2.npy",34,125,245,289,371,487,998,1115,1213,1272,1348,1468
"Normal48, 117th Left d2.npy",30,122,223,264,339,447,1008,1109,1209,1272,1332,1440
"Normal48, 119th Left d2.npy",34,131,235,298,355,478,1052,1156,1244,1295,1367,1496
"Normal48, 121th Left d2.npy",34,128,232,289,374,494,1020,1127,1222,1276,1351,1484
"Normal48, 123th Left d2.npy",27,125,232,295,368,487,1023,1127,1222,1263,1348,1471
"Normal48, 125th Left d2.npy",30,119,226,267,349,469,1005,1105,1200,1263,1332,1436
"Normal48, 129th Left d2.npy",34,128,216,267,342,447,1023,1118,1213,1272,1339,1455
"Normal48, 131th Left d2.npy",30,134,216,276,349,462,1020,1109,1222,1266,1348,1465
"Normal48, 133th Left d2.npy",24,128,238,295,358,475,1064,1168,1266,1326,1399,1522
"Normal48, 135th Left d2.npy",21,131,229,279,339,462,1020,1121,1216,1260,1342,1446
"Normal48, 139th Left d2.npy",24,128,226,279,336,453,1014,1115,1222,1263,1339,1433
"Normal48, 141th Left d2.npy",30,134,235,283,346,462,1046,1146,1238,1288,1361,1471
"Normal48, 143th Left d2.npy",27,131,242,289,361,465,1030,1134,1244,1285,1354,1471
"Normal48, 145th Left d2.npy",34,138,248,283,371,503,1023,1131,1238,1279,1367,1490
"Normal48, 149th Left d2.npy",34,138,242,279,355,469,995,1102,1213,1263,1336,1446
"Normal48, 153th Left d2.npy",30,115,226,276,342,456,1005,1102,1206,1263,1326,1436
"Normal48, 155th Left d2.npy",34,125,229,276,361,491,1036,1146,1232,1285,1358,1484
"Normal48, 157th Left d2.npy",27,138,245,292,371,491,1046,1150,1247,1301,1377,1499
"Normal48, 159th Left d2.npy",30,141,238,279,374,500,1023,1127,1238,1295,1370,1499
"Normal48, 163th Left d2.npy",27,138,232,276,358,491,1023,1121,1241,1288,1367,1490
"Normal48, 167th Left d2.npy",27,134,242,283,368,503,1027,1124,1238,1282,1389,1506
"Normal48, 169th Left d2.npy",24,131,242,289,371,494,1052,1150,1260,1307,1380,1515
"Normal48, 171th Left d2.npy",27,122,235,283,358,465,1005,1105,1222,1266,1351,1458
"Normal48, 179th Left d2.npy"
"Normal48, 179th Right d2.npy"
"Normal48, 17th Left d2.npy",37,141,232,298,380,487,1020,1121,1247,1304,1389,1496
"Normal48, 181th Left d2.npy"
"Normal48, 181th Right d2.npy"
"Normal48, 185th Left d2.npy",37,147,248,295,380,497,1017,1137,1241,1295,1370,1487
"Normal48, 187th Left d2.npy",34,138,245,298,374,497,1030,1137,1247,1301,1367,1487
"Normal48, 189th Left d2.npy",30,141,238,283,365,484,1020,1124,1232,1285,1370,1484
"Normal48, 191th Left d2.npy",30,134,235,305,371,491,1052,1153,1254,1298,1383,1506
"Normal48, 193th Left d2.npy",34,134,235,283,365,487,1033,1134,1247,1291,1377,1503
"Normal48, 193th Right d2.npy",27,125,232,286,361,465,1030,1137,1244,1291,1380,1487
"Normal48, 197th Left d2.npy",34,156,257,311,402,538,1017,1137,1238,1301,1386,1528
"Normal48, 197th Right d2.npy",21,134,242,298,380,522,1005,1118,1238,1295,1370,1493
"Normal48, 199th Left d2.npy",27,144,242,298,387,506,1008,1124,1232,1285,1361,1481
"Normal48, 201th Left d2.npy",27,144,242,295,371,494,1017,1124,1219,1269,1361,1468
"Normal48, 203th Left d2.npy",34,134,242,289,361,484,1020,1124,1225,1269,1354,1477
"Normal48, 205th Left d2.npy",24,141,235,289,380,481,1008,1118,1209,1266,1339,1465
"Normal48, 207th Left d2.npy",34,131,223,276,352,469,1014,1121,1209,1272,1339,1462
"Normal48, 209th Left d2.npy",27,131,232,270,339,456,1017,1112,1216,1269,1332,1449
"Normal48, 213th Left d2.npy",27,131,232,289,355,481,1020,1127,1228,1282,1351,1465
"Normal48, 215th Left d2.npy",24,138,242,289,358,481,1036,1156,1250,1291,1364,1493
"Normal48, 217th Left d2.npy",27,138,223,276,349,472,1017,1137,1235,1288,1351,1458
"Normal48, 221th Left d2.npy",30,134,229,279,342,465,1014,1121,1228,1272,1345,1465
"Normal48, 223th Left d2.npy",27,131,242,292,368,484,1020,1127,1222,1269,1351,1474
"Normal48, 227th Left d2.npy",30,134,229,276,355,487,1017,1118,1228,1272,1348,1471
"Normal48, 229th Left d2.npy",27,144,261,305,368,487,1061,1168,1285,1323,1392,1522
"Normal48, 235th Left d2.npy",24,131,229,276,342,459,1014,1115,1219,1260,1342,1462
"Normal48, 237th Left d2.npy",24,138,254,301,374,503,1080,1187,1291,1339,1414,1553
"Normal48, 239th Left d2.npy",27,150,248,283,377,516,1036,1146,1263,1304,1395,1525
"Normal48, 241th Left d2.npy",30,147,261,317,396,535,1061,1175,1279,1329,1421,1547
"Normal48, 243th Left d2.npy",24,141,238,289,377,506,1005,1121,1228,1282,1364,1487
"Normal48, 245th Left d2.npy",24,134,254,305,374,500,1052,1159,1266,1307,1389,1515
"Normal48, 247th Left d2.npy",30,134,232,292,368,491,1017,1127,1247,1291,1367,1477
"Normal48, 251th Left d2.npy",30,131,235,283,365,487,1033,1137,1254,1304,1380,1493
"Normal48, 253th Left d2.npy",34,144,257,308,396,525,1046,1156,1254,1298,1402,1534
"Normal48, 255th Left d2.npy"
"Normal48, 25th Left d2.npy",27,119,220,267,339,456,1027,1115,1219,1266,1339,1455
"Normal48, 263th Left d2.npy",30,138,254,301,380,516,1005,1115,1222,1266,1354,1493
"Normal48, 265th Left d2.npy",34,138,235,276,355,481,1017,1127,1222,1257,1329,1458
"Normal48, 267th Left d2.npy",24,122,223,257,324,437,1011,1099,1216,1250,1307,1430
"Normal48, 269th Left d2.npy",27,128,238,283,342,453,1008,1102,1209,1266,1320,1440
"Normal48, 273th Left d2.npy",27,134,238,283,380,500,1020,1131,1238,1288,1373,1499
"Normal48, 273th Right d2.npy",24,131,242,289,374,500,1020,1124,1244,1295,1383,1506
"Normal48, 275th Left d2.npy",30,144,264,320,399,544,1049,1168,1288,1336,1411,1544
"Normal48, 277th Left d2.npy",34,150,257,301,390,532,1017,1134,1250,1301,1383,1515
"Normal48, 285th Left d2.npy",27,141,242,283,371,491,1020,1121,1235,1282,1364,1499
"Normal48, 287th Left d2.npy",34,144,251,305,377,503,1027,1134,1241,1291,1373,1490
"Normal48, 289th Left d2.npy",24,147,254,305,387,522,1030,1143,1238,1295,1377,1512
"Normal48, 291th Left d2.npy",27,141,245,308,380,506,1014,1131,1238,1285,1367,1496
